BusinessID,ClaimAmount
2A132799,92231.029317624
1A132808,167913.853069417
3A132837,93587.2366717594
4A132865,287752.716573611
3A132891,83966.6832292891
2A132913,784595.158015545
6A132919,319407.068901142
7A132951,544553.641138779
5A132984,324934.539590431
0A133018,238233.149540331
6A133028,48483.6275584699
7A133043,25962.9958853515
8A133063,269742.432907086
7A133072,888854.360176265
5A133153,1084456.3401945
3A133172,352784.748383149
3A133172,34415.8138551181
3A133177,727064.179925205
7A133181,690037.938141991
6A133198,78138.6924513966
3A133200,430808.005241463
1A133208,493462.675271251
1A133218,1010312.05653434
2A133249,175778.07598479
9A133258,180775.449828999
7A133273,49368.9709945739
8A133279,281787.334026404
4A133281,302087.118462411
5A133292,533465.86725991
8A133334,282468.896472862
0A133344,104781.776901968
3A133358,1189751.12246788
1A133375,128294.789437194
0A133399,66041.8279832447
5A133443,101034.902331149
4A133448,75317.9179806558
9A133452,279566.014771531
8A133564,62728.5433102182
3A133572,58034.0996353252
8A133602,530643.166428501
6A133612,526070.033412104
8A133617,114242.486056037
8A133617,45164.8813023247
8A133675,55832.1920264019
2A133731,122592.800973563
4A133824,65312.7935793471
7A133830,61306.8523375016
4A133850,425618.940412784
4A133856,637895.765163495
9A133891,164628.327682061
3A133895,96896.1051866556
3A133903,115424.396787771
6A133924,16081.4840564547
2A133930,419077.058109183
2A133930,419077.058109183
3A133997,48535.3729463519
4A134002,468272.523517501
4A134040,32101.2730489546
3A134062,196681.251271712
6A134079,188635.94967525
6A134143,619612.033680024
6A134203,23927.39285978
4A134231,59541.7087772288
7A134261,137675.517287446
2A134316,78006.13924066
7A134355,329210.433846832
5A134370,18345.7940540884
1A134390,493512.616154524
5A134399,76479.6175333217
4A134410,47255.4086678001
4A134438,21531.0227394421
5A134485,114189.727315308
2A134490,112787.852199022
8A134534,52661.7041577612
7A134553,898181.541622452
0A134566,26150.0430070616
2A134569,436899.516889569
6A134586,186635.011068315
9A134588,88562.4999857097
8A134599,174527.021013964
2A134608,355277.605613378
2A134615,563577.262218252
4A134752,37555.0443891949
8A134771,17052.3687012441
2A134819,277654.79727454
3A134820,84399.6586488733
8A134857,128509.460159338
3A134862,10751.145577152
4A134875,16373.2381609353
7A134928,259682.200984165
6A135061,195355.149462948
6A135061,35858.2184374443
4A135062,188902.605672103
0A135063,186417.055106515
1A135154,776158.377668207
5A135161,24540.320915067
4A135180,634769.343315928
4A135241,32138.3221982642
3A135262,89132.770771063
2A135285,17003.6526001929
1A135302,469715.122228369
5A135306,863658.238675222
4A135317,320935.541012588
7A135420,47877.4748300863
5A135426,121462.585120314
4A135427,51248.3149142688
5A135437,870981.662624553
8A135464,707238.581381288
2A135492,266161.147819187
0A135506,248880.349471103
8A135521,41624.5809448048
5A135524,788190.810590187
8A135533,37004.355052168
4A135576,147362.360003444
1A135688,130596.823879199
1A135707,278892.294413517
5A135733,408228.813398287
1A135734,117569.278770583
0A135765,158058.999001764
8A135791,53038.3812858966
0A135820,78165.8454413509
7A135838,354234.106078153
3A135868,75036.7167302069
6A135911,176095.084385925
9A135932,565852.925392247
3A135977,240195.855464666
6A135980,230078.959971619
7A135990,148044.058234734
3A136064,194179.098437315
6A136069,908069.642942654
3A136073,499944.309571664
4A136138,184892.742733538
1A136149,192507.057970816
4A136160,893543.076012155
8A136187,431683.590405312
7A136225,112130.34513056
4A136241,144493.713809598
6A136246,45943.6455823247
6A136273,185658.314013764
8A136309,670246.664257419
4A136342,202866.009741713
4A136399,759391.847245767
4A136399,55214.4659021721
0A136405,55679.8191311031
8A136411,114893.901297366
2A136430,25501.9853540496
8A136469,15498.9060166417
8A136498,57477.9634990246
2A136561,69302.8006554398
4A136566,92244.6855753177
3A136570,188810.583267985
2A136660,139064.493384212
5A136697,237317.08089585
8A136708,422410.17942783
4A136739,320676.135516719
0A136774,304980.435311228
9A136795,352040.965742199
9A136858,114060.663129166
6A136871,53809.5385546068
2A136876,946836.424826897
4A136928,52311.095333045
4A136930,608206.007702054
5A136935,166608.97132475
1A136940,187659.801487241
1A136940,229718.077737457
6A136954,327028.846515011
5A136972,44144.6936589261
3A136973,146185.203284802
4A136975,169398.447262893
5A136986,46173.362410893
2A136999,62923.2474379028
2A137069,772732.875462131
9A137088,208511.335633999
4A137151,310889.860345374
3A137174,379893.698320333
1A137193,114983.67537372
5A137213,162681.494304408
6A137224,209249.658393936
3A137240,156050.767207278
2A137258,205737.771996627
2A137263,98865.4459775678
2A137371,371842.882446905
0A137378,128254.51533104
8A137389,158387.264507173
6A137448,921456.299298137
1A137471,261990.717643923
3A137477,131853.126265751
2A137484,54869.7522991003
5A137499,156348.208081239
3A137500,353034.043057246
5A137515,7825.70920358249
6A137528,240414.235841143
1A137545,211597.912885392
3A137547,340093.353857233
2A137566,137257.442185622
4A137570,71175.7497577691
2A137647,452150.270079526
2A137648,135958.75508472
7A137655,369171.876682241
4A137660,122931.583706909
1A137664,173460.461214965
1A137666,44683.9167120213
5A137682,135884.527731626
8A137699,584163.053516266
0A137729,291423.979077566
5A137755,151494.35629409
9A137793,165031.951986306
8A137815,84349.6875378184
9A137841,33630.5049234977
6A137874,173500.446202272
2A137887,310363.394691604
3A137949,176979.615578552
6A138013,56575.7411897638
1A138038,323178.076800881
8A138059,78796.1768925167
1A138078,53877.5078535476
9A138208,74196.0792645845
7A138235,353188.077604945
7A138255,528706.374719942
1A138288,59572.7938335779
1A138354,387346.095047733
1A138368,170277.007987075
7A138372,231375.441338743
5A138424,761157.706959637
1A138630,98429.7593222617
3A138646,255677.703255462
2A138654,81234.7275167435
9A138670,860361.431837169
6A138683,62588.2163492237
3A138706,340159.107573441
4A138721,56669.1437367017
1A138723,706382.356212268
0A138724,247184.711010104
9A138738,485386.947600067
6A138766,64013.1165019702
4A138779,181495.939802576
5A138811,15706.8862387835
4A138817,98184.0162314872
5A138818,113037.110154887
1A138840,1116866.68956994
5A138867,426827.80895203
4A138869,316059.788755692
8A138873,66170.7123809428
0A138923,630898.095443597
5A138932,359037.869827356
5A138973,330324.130065454
5A138983,1035478.19008771
0A139047,105871.324759055
0A139047,187429.519526494
0A139156,1489651.65883417
0A139175,264263.72352106
6A139176,173043.091848212
3A139184,33030.5311272084
1A139230,81613.1728628172
1A139252,217651.976207104
6A139311,647766.933698443
6A139379,573322.736750272
5A139398,122663.557509141
6A139420,128836.634396276
7A139510,5388.94288399324
4A139529,161795.358307141
4A139532,98955.740807608
7A139560,207520.021725443
5A139590,375880.906643404
2A139626,524088.230172328
1A139638,84516.5975345919
5A139679,667664.298978844
2A139721,156620.731016473
1A139746,179007.027628737
4A139811,116760.661643484
8A139825,398634.11827437
6A139828,90321.7299519357
1A139840,47064.4274759266
6A139890,336111.183312251
6A139905,55115.0015592146
4A139920,427238.719242311
3A139954,204655.370853494
8A140004,195022.646495673
4A140013,43980.4900172559
5A140015,368767.379862513
3A140029,260604.326870299
7A140044,163567.741199125
5A140070,179177.051444422
8A140186,22005.6932754344
5A140422,512853.321849499
2A140430,130907.301899612
2A140441,336144.245586395
4A140447,796436.997829862
6A140460,355231.079087359
7A140495,50244.1524576595
5A140543,188201.960844091
4A140562,105920.055577748
0A140587,24937.5107152376
1A140594,81778.504196046
1A140594,78267.6783928739
3A140598,793639.827158501
5A140645,39658.474758548
8A140672,106411.51019839
3A140679,117257.419235163
7A140717,30238.8352286214
2A140741,778330.013550323
8A140749,140628.150948495
6A140837,341702.501022117
6A140842,68709.4677930995
1A140866,240149.779795491
7A140884,139567.330467863
3A140886,85995.3605388885
2A140895,116569.352388479
4A140941,28322.0295988507
4A140941,434706.676374506
9A140964,124075.449715784
8A140982,245640.498632498
1A141082,71540.3815105885
1A141139,83242.7782490965
3A141201,6872.05608245012
3A141207,197351.53978859
0A141214,66187.2420478137
5A141240,278525.926021332
9A141245,55852.1122251754
4A141251,198251.33573552
7A141254,84446.2811066632
6A141320,374063.413862908
9A141348,115988.057967104
7A141387,287514.361355201
2A141397,376378.920392184
9A141431,54320.0265187013
5A141465,213481.470305475
7A141491,21201.3143664046
2A141562,903662.265230237
0A141569,241209.00267425
3A141620,269062.292608381
3A141705,94096.5387240927
2A141714,155175.725414219
6A141744,60976.8833481375
2A141755,46421.6883899223
5A141773,35183.8019203691
0A141778,177319.633267882
0A141816,304355.294109497
8A141850,185821.887766518
1A141911,114034.397552012
7A141939,644834.981417202
3A142002,214098.97880097
5A142028,534825.3501755
3A142035,144004.985802632
7A142037,28900.2902807167
9A142095,38093.80431845
4A142127,124416.659712432
5A142143,58202.6876542932
2A142164,398566.683269739
7A142198,92040.4720712621
6A142262,75446.1369232515
9A142294,161756.7406171
4A142298,151906.715554896
2A142318,369542.616804691
0A142359,372879.993093967
9A142419,264877.321879627
0A142484,359180.96832323
0A142594,167052.162551737
3A142622,142031.141740512
6A142642,53833.0572777683
6A142786,498245.270741389
3A142804,412269.106429118
8A142836,117380.124111595
5A142883,145450.834354124
1A142893,23975.0648170727
1A142901,52603.1793226357
5A142904,151427.872654062
7A142908,292617.88267059
7A142915,894319.048897509
2A142937,224480.137418626
1A142991,569117.689939751
6A143012,51870.541223205
5A143034,1361730.80702611
3A143077,137639.19864214
6A143087,62781.7150556913
9A143091,12601.5687348047
2A143092,112935.960740787
8A143096,98784.8254767339
4A143142,454961.487619551
7A143162,74519.5491630874
3A143180,240635.509523133
3A143188,245623.970820041
8A143206,164806.808968406
6A143218,346210.64932021
2A143219,184094.747239813
1A143327,337206.492501398
2A143374,72051.6428858935
7A143379,100921.840819969
4A143394,847394.493022897
2A143426,9058.50264773174
5A143511,173135.265121624
3A143562,277332.969653079
0A143579,28523.2511201431
2A143658,71991.3791329098
6A143708,108272.009770815
6A143790,150988.534826467
9A143791,468463.264873522
5A143804,46690.0141670879
5A143840,60307.9978632602
1A143848,46805.0207484848
4A143882,98907.5913317324
2A143973,1330267.33184959
9A143974,780714.525315673
4A143989,216818.302413695
4A143989,58816.0704560957
2A143999,501157.825627428
5A144013,40354.4612510912
3A144034,376150.408276645
2A144136,1224481.73826339
2A144205,88066.9451946438
5A144239,843524.056300493
3A144385,32495.4441781577
9A144464,345423.39750442
0A144474,285526.472726278
2A144484,70322.0260943794
9A144530,246542.30811119
3A144550,307452.604376632
1A144603,41164.0980561861
2A144605,186586.338581871
5A144612,35999.2922316839
0A144625,485851.453124789
2A144646,15996.3819849895
7A144687,185350.387259955
7A144687,159190.806018767
1A144689,318667.319181865
3A144696,20414.2808891678
8A144739,208221.309925298
8A144759,84347.3153906895
7A144769,88159.7159554143
2A144789,120062.656430961
2A144815,35313.6009451706
7A144892,292233.397326822
4A144895,194035.685402609
0A144911,843542.172841629
7A144925,128596.979949903
5A144940,88934.698724661
5A144977,143543.947734128
1A144980,279230.367997378
7A145011,54106.3421831477
1A145037,510385.962336376
5A145050,128567.633717495
4A145069,213427.596823752
7A145074,118465.980596013
8A145084,106158.791217806
5A145098,300096.546600143
6A145161,17189.9444646062
1A145181,204197.21257456
4A145185,95041.9104449251
5A145188,434284.837364843
8A145203,299468.182878813
6A145220,1007303.06920818
1A145266,541163.098064091
8A145291,632082.915544021
0A145341,655544.705491374
7A145377,314280.49271667
3A145407,571433.947421139
1A145475,495666.688299285
1A145505,88770.205251389
4A145564,260021.048061983
6A145607,828066.99131804
3A145644,28153.3997935558
0A145714,33862.5611172343
6A145742,452053.464311672
4A145774,70807.2324526213
4A145774,250802.083324963
2A145784,173112.929407262
7A145809,262826.59650606
2A145818,143168.596178026
3A145912,409158.152176546
6A145938,625220.599472307
4A145984,49156.0848174717
1A145988,86328.1815774061
9A146010,57387.2959032176
4A146088,411808.588460908
0A146100,17045.5858317451
1A146107,110678.909502565
7A146108,86946.9681449055
8A146112,700839.625677736
9A146116,402794.166746718
1A146131,886388.55773529
8A146179,14292.2467877869
6A146240,352999.342208982
6A146260,107408.615103301
8A146264,206482.001918516
8A146264,417139.817881195
4A146319,288443.604727001
8A146322,69311.0723176367
7A146354,27378.9022260086
2A146423,527496.037163003
4A146444,446458.332366349
7A146502,21739.2341266069
7A146514,565771.523620869
0A146536,318766.959310615
1A146624,282464.892480187
4A146640,1035584.21540958
0A146672,304173.39868944
8A146680,222415.265553399
5A146694,70980.7739098374
3A146699,1065974.59114412
6A146718,405399.706764026
7A146727,127237.35999636
6A146732,18559.8260155196
8A146786,578407.833910761
7A146790,62459.7886638393
1A146834,287688.394482198
4A146848,1144475.20106283
8A146912,68960.5159396418
3A146940,49340.1680294308
3A146983,68720.8150887818
0A147066,89907.0607217552
0A147128,139004.760394205
3A147148,163007.426412057
3A147148,291707.008218467
8A147159,30050.2699366373
6A147188,83184.0495336584
8A147208,768857.582209874
8A147208,33080.0007999172
8A147214,159724.705149347
1A147221,79982.2095384808
3A147241,18070.4990483244
5A147244,190942.066172419
7A147277,127844.072322806
2A147367,181345.210551308
9A147413,131238.238121293
1A147436,183432.933556617
2A147480,233237.841306168
0A147550,145904.638191415
6A147609,63678.1248707889
8A147610,302928.407706682
5A147620,11900.7754633407
0A147652,57711.9223295646
8A147653,446694.43560415
7A147694,773828.744141805
3A147730,111367.032817831
9A147774,1998374.51952327
3A147816,106254.104607281
3A147855,103529.142112178
5A147857,277485.660369441
1A147993,550055.187801082
7A148026,225650.645488442
9A148033,113022.153786799
3A148067,263266.99174563
5A148104,416289.670340238
5A148118,37201.5433678436
8A148141,77716.5311829093
7A148277,43007.0570258365
6A148287,103000.68235199
2A148316,173276.839025243
5A148347,94407.2697171073
3A148365,437026.943121828
1A148368,533500.22492017
4A148384,726352.09372071
7A148428,547754.218929493
0A148430,252191.243751979
0A148444,39155.7533946953
1A148489,973334.246953878
1A148556,40997.0955872317
1A148560,621274.116457245
1A148579,664407.561083794
1A148699,83289.8083862687
1A148811,106095.330197272
8A148850,907036.384192553
5A148909,159015.416808162
1A148917,102574.597722004
9A148921,110524.330865332
4A148928,228580.310621949
9A149007,211468.036080498
7A149091,471232.803542492
1A149214,105708.219822448
4A149287,234340.941971963
5A149303,359405.223719746
4A149344,121837.849156436
9A149427,412380.601977907
3A149456,82220.5303978021
7A149465,816249.944903063
8A149529,217286.594669277
6A149540,97007.4513984348
7A149557,77244.6279326295
0A149560,108934.103861214
3A149604,139141.78440131
4A149608,124339.138086232
5A149628,520872.909547011
2A149650,79623.52097125
9A149664,180387.843130866
0A149734,61450.6045880721
4A149778,370414.227497897
2A149864,14064.0469205361
3A149884,71727.9952223575
7A149898,37545.9492768155
1A149918,415934.955855759
7A149937,254058.689364357
7A149945,364789.36298564
3A149967,90186.7463522274
4A149994,92995.2427905179
1A150005,229780.309723999
6A150011,329271.440480296
3A150028,137948.462043013
5A150051,105560.672748944
2A150058,220654.381456395
8A150079,843175.466299878
2A150106,18016.8428557557
1A150208,63421.6990135121
2A150261,86724.0302375396
7A150270,155225.085918869
7A150270,75111.7720573911
8A150310,11981.0770091578
9A150348,389261.242245264
9A150360,131772.6006207
9A150419,145881.68356377
6A150458,225527.701284739
9A150476,110616.283121732
4A150487,163064.01443186
5A150488,188364.483332338
5A150519,1493684.27207263
1A150555,86142.7904017583
0A150561,414099.236731338
5A150563,153464.644308713
6A150622,9864.21836002738
8A150711,86661.993732817
4A150811,11443.7187216333
4A150851,425571.70424821
7A150893,690633.246747049
9A150918,19407.9462935343
1A150931,137349.885807327
1A151008,53550.5086270069
2A151101,185024.764706614
3A151153,94985.8733767861
4A151195,28054.0831714997
4A151230,335185.068684268
5A151287,954854.396065647
6A151310,302708.136581641
8A151330,334497.645098463
1A151396,73327.4350314055
4A151449,370898.759573935
7A151463,283028.661381873
2A151472,362520.280334987
3A151551,1616949.79809259
7A151561,189004.618570976
0A151603,138911.722552592
0A151610,630093.414852731
7A151616,645247.265383901
3A151662,913753.484688341
4A151664,259039.009041035
4A151672,260465.62771551
8A151677,21904.0346981609
7A151715,113061.660063172
6A151732,284115.16233639
1A151769,41889.9134295047
4A151808,290627.228565314
2A151822,30824.0591952416
6A151908,59186.5409093396
9A151921,49409.0694524875
9A151934,149361.667782947
1A151942,101333.348279395
8A152010,91242.5605075824
6A152048,102327.90758766
6A152079,152549.449594864
2A152088,416222.412996821
3A152100,235319.606574853
2A152102,881701.477854702
7A152125,228641.660499322
1A152145,522015.120382205
9A152153,503913.870709557
6A152174,214658.968963445
8A152199,199705.210235756
8A152202,86806.3056441768
7A152225,108746.735565654
7A152242,139257.872777599
5A152252,87831.3124437671
7A152283,480544.784910074
8A152284,359413.803582931
7A152328,114229.98069186
0A152339,98752.6701730324
2A152340,112740.36421746
1A152348,214947.073172422
5A152352,485428.386695372
2A152413,43131.619899926
4A152446,123006.891989664
1A152489,81342.8819489171
1A152489,103937.553975431
6A152500,480693.683344224
8A152546,158045.765354512
8A152622,721610.9585299
4A152635,562656.070713523
1A152694,127768.084965686
1A152694,57094.0675195409
1A152711,166778.455155851
5A152721,262760.702152998
8A152865,59945.8822282917
1A152907,123436.132356155
4A152909,292535.579259261
5A152919,117433.404948868
0A152991,1006280.28676137
8A153014,336211.629735451
2A153022,593742.013565456
8A153120,608393.158579893
4A153126,813145.690697962
4A153138,382696.898353851
8A153167,169766.501458783
4A153186,808244.414714206
6A153290,27009.764392522
3A153339,99159.1050825414
1A153390,503752.69362712
6A153395,459456.311734988
1A153404,31971.3029413826
3A153433,47223.2904975136
9A153527,228456.511296622
3A153545,142940.468799921
2A153549,353301.666030082
4A153581,105357.743905103
9A153592,191900.176974966
3A153594,86619.3342128674
2A153603,496253.657210425
7A153618,142898.699768616
3A153629,364007.91772038
2A153641,704301.702594187
2A153644,656729.56736228
1A153659,508028.994346464
1A153711,66324.7647033954
9A153753,92526.8356932464
2A153760,116006.16021249
4A153771,57258.8731579482
5A153795,633149.098476503
6A153816,315800.58446649
7A153819,519706.950887148
7A153819,287083.476335873
3A153853,42801.2207966947
7A153863,52525.8387961067
8A153895,284462.35917484
8A153902,299023.095882225
0A153905,1244408.10375291
7A153941,67889.9693766235
6A153949,66936.0216553491
2A153961,198655.893650866
8A153962,9973.28371756317
7A153965,399609.542400437
8A154000,208533.951790643
9A154033,151389.482369253
3A154043,31786.9691435331
6A154061,83662.7647982874
2A154062,46493.6339039517
1A154065,65346.798877498
3A154083,64595.8543529109
5A154085,530908.93979614
5A154109,71919.9532802537
4A154122,50535.4433690892
6A154214,35303.7211185232
1A154263,97621.1591066209
5A154265,762675.833928441
6A154276,842099.639360185
9A154303,281756.067163232
8A154337,109177.876976288
2A154346,75731.8628497378
6A154378,83870.6009775692
4A154409,588706.524448505
6A154425,36383.4279300372
1A154428,53012.0872855614
4A154492,86488.0416206517
8A154585,393517.000488767
9A154597,104489.883082524
5A154609,72441.9985935719
5A154621,632601.931345797
5A154621,69988.4232842442
9A154655,238445.600827885
8A154672,152533.510090481
8A154675,36381.2580109741
3A154755,319887.459614909
1A154850,567779.116970553
9A154861,58672.2184967008
4A154874,224661.099683844
2A154885,112348.900442764
6A154967,233885.251171419
2A155055,519547.470259344
7A155246,612217.261085523
2A155264,138412.427169522
5A155279,797577.065239191
7A155341,1013696.26626329
9A155390,41610.2378973481
9A155468,398929.26223519
8A155478,642409.5148934
1A155505,128286.277883425
7A155519,347152.530690992
5A155535,142515.910057828
7A155619,15518.5511085396
0A155669,54582.2120539864
6A155711,61407.8669784979
6A155720,283121.96480832
4A155747,365961.405297909
3A155806,79710.5652587385
2A155911,264729.854189811
7A155912,194172.044073866
6A156012,143936.586278917
2A156026,687247.106165481
0A156066,766060.30883822
9A156089,224867.011120322
8A156099,48023.5204211497
3A156107,378974.264830733
6A156111,56908.9824165001
6A156132,279195.251260719
6A156132,227055.560496689
6A156132,195184.98842196
5A156157,96012.335959282
9A156173,495009.855393309
3A156176,68339.6754019061
7A156187,230411.10455591
6A156198,344078.269659803
6A156205,326734.208791868
4A156211,131221.88482972
0A156228,160438.304313589
2A156257,77694.7583547084
8A156323,759202.501117849
9A156324,250537.209657404
6A156326,48888.7470346909
6A156330,120958.595548529
3A156361,425447.319669343
8A156362,92751.6135519408
7A156365,63068.8399875057
2A156466,90484.8628767242
8A156547,136644.167228011
3A156556,243713.37141762
9A156557,58274.9968181492
7A156559,381077.88353104
6A156593,1182615.24162353
8A156621,149549.649022138
5A156638,627934.331320591
4A156653,73749.6778601795
4A156673,239223.979376598
6A156686,38862.9259251348
3A156690,282574.80811155
3A156733,4871.63440470917
1A156779,160903.688355362
5A156791,77067.0500047653
5A156853,77469.9088207003
0A156861,595741.970061438
1A156884,213765.277372613
7A156908,140706.781371169
7A156960,203714.462067775
7A156966,130196.033551028
1A156973,158498.563184313
6A157011,177973.956992339
7A157078,512244.263174718
6A157088,328192.331579238
2A157124,347441.162721961
7A157153,293608.584515173
6A157156,621627.388033
7A157222,361963.314679576
8A157228,204830.345148434
8A157237,317807.037293207
0A157247,409464.300419215
6A157254,42840.1451045432
7A157286,275731.216224148
9A157314,81335.6122473148
9A157314,386347.867899876
1A157418,36964.0846767859
4A157440,156593.315276058
5A157454,248687.284250228
6A157461,211770.555878047
7A157512,625899.018814616
6A157569,303216.484666849
7A157611,374636.124744735
8A157621,213303.799445395
4A157628,32712.9677116964
7A157639,60111.3934958498
5A157649,615473.26696442
6A157654,454303.362636496
5A157696,17675.6987664243
0A157728,151058.763900594
0A157737,139004.180335024
4A157820,293635.57442057
5A157835,181495.96749697
6A157882,237273.290815063
3A157885,464265.775667585
8A157963,96289.657777775
2A157987,776195.208936716
8A158012,220649.52020158
1A158013,163899.042038733
0A158035,505113.611489422
7A158060,272927.5082024
1A158136,548300.541559159
3A158139,665513.384861134
7A158165,822363.21796953
4A158168,812409.205305952
0A158235,192794.965226231
3A158318,121688.539637732
7A158320,255649.766638775
9A158335,117161.092886078
3A158344,451529.237742487
3A158357,995291.038774971
5A158385,338167.802354824
2A158392,1066966.54018692
5A158420,59238.3364323312
3A158431,287673.170597076
8A158536,302181.244690688
0A158551,103901.272351337
2A158582,24268.5205087625
1A158584,46976.6967806701
7A158639,180131.999152546
2A158681,60633.9084443663
0A158725,48037.1806536795
8A158742,177185.060440635
4A158751,367946.786715609
2A158796,158934.617208695
5A158829,287818.695490979
1A158872,209915.266596964
1A158916,171077.801647707
0A158918,670035.767052835
3A158935,38424.862996896
6A158965,428863.648480698
2A158966,142331.417125936
5A158969,129366.343386587
4A158984,473368.766813841
5A159066,182359.475722379
3A159180,770209.094054983
4A159197,457451.394364795
6A159213,332122.447875197
1A159214,47820.3371490268
6A159225,44228.817607758
8A159272,411014.032661991
1A159354,886914.226548942
8A159408,154851.568595312
1A159426,436064.167283445
7A159430,200714.772123022
8A159444,85156.3573996461
4A159479,106658.189114295
1A159492,19622.0133628142
5A159553,269575.21919313
8A159575,403147.20784942
0A159595,245845.717260059
1A159625,178449.169381493
1A159693,1224659.36076458
3A159707,25554.3519394685
8A159775,11122.3450091433
2A159810,420629.894354633
4A159823,1050786.19565785
7A159862,718702.703742483
1A159960,167084.333337126
2A160011,224259.044228979
8A160021,178080.391575067
3A160034,83400.2425661773
5A160036,594315.972755574
5A160049,34962.7581691807
0A160097,209792.624460278
1A160112,79273.2581034921
3A160174,313253.390586979
9A160218,92462.8786529408
5A160229,84923.3529869635
6A160233,763560.111544134
7A160247,189371.850580895
8A160296,67435.7758380894
1A160298,479708.520864533
0A160411,79074.4936583408
6A160419,123644.692088122
8A160421,339434.873736851
2A160532,96404.6813762723
7A160552,805663.000054045
6A160579,189636.435858444
7A160587,129733.080890211
3A160646,44585.0046023402
8A160797,94223.9558124484
7A160830,90080.6130534911
6A160852,129576.549502992
9A160942,998525.769821406
6A160975,18583.3580052488
9A161005,165891.886610144
2A161041,34793.3720286165
3A161053,159109.837905277
9A161077,150194.592980277
2A161083,24000.2483207631
7A161100,89947.1927183998
4A161114,381439.895612797
4A161149,128554.321503682
8A161181,36149.7662929469
8A161181,57019.9634067638
4A161195,88499.6049988578
7A161210,87654.2947197494
5A161278,28707.6968266656
1A161308,283070.921893971
5A161353,831747.474285749
2A161367,66179.9446458102
3A161387,684257.653769137
0A161472,748423.926545652
5A161482,904806.14584949
7A161507,250375.041260379
7A161599,582956.555282365
4A161652,283107.522409993
7A161699,163629.623721688
7A161744,28933.3931007245
7A161758,111873.615343952
4A161794,141034.599073277
3A161855,815495.319068996
2A161906,9974.63045979197
2A161938,720097.601684653
8A161971,451908.388573663
1A161985,57424.2752866186
1A161985,400759.976417406
1A162011,112025.356002403
3A162038,272766.074875382
5A162040,217829.57223458
8A162044,141613.10968304
2A162059,61516.7276235317
3A162062,164337.720806935
0A162123,541395.602535021
5A162208,222250.261458701
6A162216,812019.94631148
8A162221,6933.62351856967
8A162238,69565.8372809649
3A162248,281483.162267605
6A162297,262512.775061041
3A162308,14924.0527961749
4A162328,465037.164600036
2A162383,87800.6766790761
3A162384,91019.2968959243
4A162397,164595.280603461
3A162399,227233.696609345
2A162422,80653.9155817344
8A162431,500908.747352988
1A162436,44867.4486288996
2A162441,66296.615479834
5A162468,393687.154793085
9A162501,90214.429939423
4A162516,112382.442087487
6A162569,248134.880470979
7A162605,151935.377312552
6A162622,289975.338466457
3A162645,988368.616299975
3A162645,143654.978857189
6A162683,55605.4926142122
2A162692,171433.051801434
6A162728,165445.917546576
1A162734,20766.0273066628
4A162736,26811.5727470231
7A162751,59939.7712107519
7A162755,496322.285499116
8A162784,536849.496155832
9A162794,145882.972562587
2A162838,196780.54287772
8A162851,184722.396112127
5A162944,551703.70965631
2A162953,184514.756452883
5A162993,198671.560456973
4A162994,233607.485496496
6A163011,629943.436521603
4A163029,257679.602168931
6A163053,94131.9766787103
4A163087,502774.569532878
1A163125,250102.227432398
5A163127,90491.2039844493
6A163139,933256.990311047
7A163148,17266.2292047487
3A163200,250656.026764566
3A163250,204056.317687859
8A163305,120378.944911334
1A163335,10518.9857935586
1A163335,11806.7275057267
1A163335,27164.9555695084
4A163358,621230.836964453
6A163391,663712.673579437
8A163418,667746.500481048
3A163452,159896.316634559
7A163513,469039.825408859
4A163514,309361.340090796
9A163539,338373.946169587
7A163573,259168.635001076
1A163642,199152.676294603
5A163682,75679.9688422422
4A163689,485643.618921956
3A163708,33216.2997781637
4A163822,225681.115149943
8A163843,420183.618826747
7A163847,453282.941753937
6A163861,301548.234893457
3A163875,705215.970098155
7A163926,70943.0553929017
0A163983,31107.094667311
7A164027,370261.152424674
6A164159,300977.435118155
4A164167,487640.033976258
7A164242,187339.663273367
4A164345,336183.343023189
7A164351,74938.4974322421
6A164363,112297.969654085
9A164410,80241.5755855009
2A164440,542176.677726666
5A164477,817507.969161093
5A164481,61647.4596881916
6A164571,175543.750435287
8A164760,712786.491933101
6A164767,560806.333547003
4A164817,130885.851181259
3A164901,123518.874635911
0A164922,164468.937888316
8A164950,99931.5026895084
5A164961,54735.5462802229
6A165004,365754.016690546
4A165019,1245204.23932049
4A165038,12183.4858821491
9A165080,628879.693643995
7A165081,531590.813092998
1A165090,997379.965379111
7A165136,287818.976851765
7A165169,289865.825087614
1A165189,60495.1869907903
0A165195,187454.850008492
1A165232,137297.541353182
1A165232,512459.532650163
2A165238,659524.539305872
0A165297,183350.46736799
6A165413,47142.0850476252
2A165419,516820.828661463
9A165476,136561.488392075
8A165479,196834.219991429
5A165502,517920.138707466
7A165505,98733.5217402063
2A165527,726393.936636864
7A165551,174046.252943327
7A165564,43636.2267823001
0A165603,86311.580707867
4A165625,207389.778579758
9A165660,24050.3259977452
6A165669,922005.54393463
5A165677,317683.488052584
8A165682,145595.002903998
1A165705,113849.425118345
9A165722,452599.268015528
4A165748,937609.789304724
5A165769,535698.904710084
3A165799,153223.55274595
6A165800,552311.310766471
6A165823,470665.750628432
1A165833,69406.8514435565
3A165836,133522.592675257
5A165847,168780.811771245
2A165937,110992.587255182
1A165950,108496.426707643
2A165953,30765.8386523144
6A165994,548919.391931516
